Max_Next_4,Min_Next_4
1902.685,1899.568
1903.015,1899.568
1904.758,1900.698
1906.898,1900.698
1908.035,1901.018
1908.035,1901.018
1908.035,1904.555
1908.035,1905.615
1908.018,1905.218
1908.018,1904.448
1908.018,1904.448
1907.958,1904.448
1906.255,1903.708
1905.948,1903.485
1905.368,1901.458
1905.368,1900.148
1905.615,1900.148
1907.228,1900.148
1907.228,1900.148
1907.228,1900.328
1907.228,1899.288
1905.718,1899.288
1904.425,1897.418
1904.425,1897.418
1906.168,1897.418
1912.298,1897.418
1912.298,1899.468
1912.298,1900.885
1912.298,1905.558
1911.908,1905.558
1911.908,1907.775
1911.908,1909.005
1911.908,1908.795
1911.825,1907.715
1911.648,1907.715
1912.428,1907.715
1912.868,1907.715
1913.565,1908.725
1913.975,1910.228
1913.985,1911.065
1913.985,1910.748
1913.985,1910.115
1913.985,1910.115
1912.248,1909.958
1912.248,1909.958
1912.248,1908.935
1912.065,1908.935
1912.065,1908.935
1910.525,1906.518
1910.475,1906.165
1910.475,1906.165
1910.158,1906.165
1910.158,1906.165
1911.678,1907.788
1912.398,1908.378
1912.398,1908.378
1912.398,1908.948
1912.398,1910.288
1914.138,1910.065
1915.548,1910.065
1915.548,1910.065
1915.548,1910.065
1916.778,1912.108
1916.778,1912.225
1916.778,1912.225
1916.778,1913.465
1919.828,1913.465
1920.345,1913.465
1920.345,1914.775
1920.345,1915.038
1920.345,1917.958
1919.735,1917.945
1919.735,1917.678
1919.235,1917.538
1919.235,1917.258
1919.235,1917.258
1919.208,1917.258
1919.615,1917.258
1919.775,1917.608
1919.775,1916.548
1919.775,1915.428
1919.775,1915.428
1918.568,1914.738
1918.638,1914.738
1920.128,1914.738
1920.208,1914.738
1920.208,1916.218
1920.208,1916.308
1920.208,1916.308
1920.658,1916.308
1922.508,1917.885
1922.668,1917.885
1922.668,1917.505
1922.668,1915.175
1922.668,1914.418
1919.245,1914.418
1918.435,1914.418
1918.118,1914.418
1918.118,1915.798
1918.118,1915.798
1919.125,1915.798
1919.125,1916.158
1919.125,1916.728
1919.555,1916.728
1919.555,1915.548
1919.555,1914.725
1919.555,1914.725
1922.775,1914.725
1924.218,1914.725
1926.248,1916.135
1926.248,1918.225
1926.248,1921.218
1926.248,1921.808
1926.398,1921.808
1928.268,1921.808
1929.018,1922.228
1931.298,1923.258
1931.298,1924.385
1931.298,1922.285
1931.298,1919.995
1930.995,1919.995
1928.075,1919.995
1927.988,1919.995
1929.258,1923.535
1929.258,1924.578
1929.258,1923.755
1929.258,1922.748
1929.008,1922.748
1926.738,1922.748
1926.128,1922.748
1926.128,1923.228
1925.995,1923.728
1925.668,1923.418
1925.668,1922.808
1925.668,1921.798
1925.208,1921.448
1924.555,1921.448
1924.515,1921.448
1924.775,1921.448
1924.915,1922.788
1924.915,1922.888
1924.915,1923.238
1924.945,1923.238
1925.288,1923.238
1925.878,1923.798
1925.878,1923.798
1925.878,1923.758
1925.878,1921.368
1925.798,1920.228
1924.538,1920.088
1924.538,1919.698
1922.855,1919.438
1921.958,1919.438
1921.958,1919.438
1922.118,1919.438
1922.118,1918.278
1922.118,1915.458
1922.118,1915.458
1921.548,1910.585
1919.548,1910.585
1918.265,1910.585
1916.635,1910.585
1915.668,1910.998
1915.668,1912.528
1915.668,1912.665
1915.668,1912.665
1914.325,1912.665
1914.038,1912.665
1914.038,1913.035
1913.885,1913.035
1914.475,1913.208
1915.638,1913.208
1915.908,1913.335
1915.908,1913.475
1915.908,1913.385
1916.388,1913.385
1917.945,1913.385
1917.945,1913.385
1917.945,1914.015
1919.628,1914.918
1920.278,1914.918
1920.278,1914.918
1920.278,1916.508
1920.278,1917.615
1920.038,1917.615
1919.608,1916.538
1919.115,1916.538
1919.115,1916.418
1918.078,1916.408
1918.255,1916.408
1918.255,1915.455
1918.328,1915.455
1918.715,1915.455
1918.715,1915.455
1918.715,1915.308
1918.715,1915.205
1917.628,1913.198
1917.035,1913.198
1916.198,1904.438
1915.538,1904.338
1915.265,1902.248
1914.705,1902.248
1908.188,1902.248
1908.188,1902.248
1908.188,1903.568
1907.808,1900.738
1907.338,1899.748
1907.338,1894.208
1905.528,1894.208
1903.668,1894.208
1903.668,1894.208
1902.365,1894.555
1902.668,1894.555
1902.668,1897.248
1902.668,1897.248
1902.668,1899.428
1902.498,1899.258
1902.338,1899.258
1902.338,1899.258
1903.048,1899.258
1903.458,1899.745
1905.578,1899.745
1905.578,1899.745
1905.578,1902.418
1905.578,1902.998
1904.525,1903.115
1904.815,1902.565
1904.815,1902.498
1904.995,1902.498
1905.318,1902.498
1905.318,1902.498
1905.318,1903.658
1905.318,1903.525
1905.258,1903.525
1905.578,1903.525
1905.715,1903.525
1906.545,1903.535
1907.358,1903.638
1907.358,1904.845
1907.358,1904.855
1907.358,1904.855
1906.498,1904.528
1906.078,1903.088
1906.078,1903.038
1905.658,1901.235
1904.948,1901.235
1904.928,1901.235
1904.928,1901.235
1904.928,1901.628
1904.928,1901.528
1905.488,1901.528
1905.828,1901.528
1906.205,1901.528
1906.948,1904.118
1907.648,1904.638
1907.648,1904.925
1907.648,1905.115
1907.648,1905.115
1906.668,1905.115
1906.668,1904.838
1906.668,1904.298
1906.668,1904.298
1906.348,1904.298
1906.168,1904.298
1906.278,1904.688
1906.278,1904.498
1906.278,1902.528
1906.278,1902.528
1905.838,1902.528
1906.625,1902.528
1907.428,1902.778
1907.428,1902.928
1909.205,1904.298
1909.205,1905.755
1909.345,1905.755
1910.705,1905.808
1912.125,1907.558
1912.125,1907.558
1912.125,1908.895
1912.125,1909.318
1911.668,1909.318
1911.418,1908.965
1911.418,1908.325
1911.355,1908.325
1911.065,1908.325
1911.065,1908.325
1911.488,1908.778
1911.795,1909.158
1912.708,1909.158
1912.708,1909.445
1913.145,1910.188
1914.038,1910.188
1914.108,1910.188
1914.108,1909.178
1914.108,1909.178
1914.108,1907.278
1913.398,1904.118
1911.478,1903.015
1909.908,1902.738
1909.115,1898.828
1908.798,1898.675
1906.835,1894.198
1906.835,1894.198
1901.845,1894.198
1901.325,1894.198
1901.325,1895.788
1901.088,1895.788
1899.475,1895.685
1899.458,1895.685
1901.238,1895.685
1903.098,1895.685
1905.378,1896.285
1905.378,1898.845
1905.378,1900.645
1905.378,1902.238
1904.608,1902.238
1904.608,1902.238
1904.608,1901.898
1904.608,1901.058
1904.468,1901.058
1904.158,1901.058
1903.775,1901.058
1903.775,1901.535
1903.775,1901.838
1903.775,1901.558
1903.725,1900.698
1903.708,1899.325
1903.708,1895.445
1903.708,1895.445
1903.708,1891.135
1899.775,1891.135
1898.718,1891.135
1897.775,1891.135
1899.608,1893.318
1899.608,1896.128
1900.598,1896.228
1900.598,1897.218
1900.695,1897.625
1902.355,1898.688
1902.355,1899.085
1902.355,1896.608
1902.355,1896.258
1902.178,1896.258
1901.128,1896.258
1900.908,1896.258
1900.908,1897.145
1900.908,1897.588
1900.908,1897.238
1899.955,1897.238
1899.955,1897.238
1899.205,1897.238
1898.918,1897.498
1898.918,1897.415
1898.918,1897.208
1898.918,1897.208
1898.698,1896.518
1898.398,1894.788
1898.398,1894.785
1898.188,1894.785
1898.615,1894.785
1898.768,1894.785
1898.768,1896.015
1898.768,1896.015
1899.818,1896.685
1900.758,1896.685
1901.978,1896.685
1901.978,1896.918
1901.978,1896.328
1901.978,1896.095
1901.908,1896.095
1900.935,1896.095
1901.005,1896.095
1901.108,1897.538
1902.768,1897.538
1904.738,1898.455
1904.738,1899.388
1904.738,1900.498
1905.128,1901.115
1905.388,1901.115
1905.388,1901.115
1905.388,1902.578
1905.388,1902.578
1905.128,1900.678
1905.328,1900.678
1906.088,1900.678
1906.088,1899.998
1906.088,1899.988
1906.088,1899.988
1905.118,1899.988
1906.568,1899.988
1908.458,1900.825
1908.458,1901.908
1908.458,1902.278
1908.458,1902.278
1907.578,1898.768
1906.338,1898.768
1906.338,1898.768
1905.708,1898.768
1906.078,1901.788
1906.078,1901.788
1906.078,1903.105
1906.078,1902.988
1905.318,1902.988
1905.275,1902.988
1905.045,1900.178
1905.045,1900.178
1904.925,1900.178
1903.998,1900.178
1903.998,1900.488
1903.998,1902.215
1903.998,1902.165
1903.998,1900.598
1903.998,1900.598
1903.998,1900.598
1903.918,1900.598
1903.918,1901.408
1903.918,1900.658
1902.938,1900.658
1902.538,1900.658
1902.568,1900.658
1902.588,1900.888
1902.758,1901.315
1902.758,1901.315
1902.758,1901.315
1903.288,1901.625
1903.288,1901.908
1903.825,1901.818
1904.488,1901.818
1904.818,1901.818
1905.368,1901.818
1908.058,1903.375
1908.058,1903.665
1908.058,1904.265
1908.548,1905.225
1909.385,1905.848
1909.648,1905.848
1909.948,1906.358
1910.218,1906.685
1910.218,1907.875
1910.218,1907.605
1910.218,1907.528
1909.025,1907.245
1908.545,1907.245
1908.545,1906.795
1908.338,1906.795
1908.338,1906.795
1908.708,1906.795
1908.708,1907.208
1908.838,1906.698
1908.838,1906.698
1909.498,1906.698
1910.315,1906.698
1910.315,1906.768
1910.315,1907.645
1910.315,1904.495
1909.775,1903.958
1908.948,1903.958
1908.595,1903.118
1906.508,1901.265
1906.508,1901.178
1906.508,1900.648
1904.975,1899.998
1902.628,1898.678
1902.628,1897.718
1902.288,1897.718
1901.538,1897.718
1901.108,1897.718
1901.935,1898.618
1901.935,1898.308
1901.935,1898.308
1902.805,1898.308
1902.805,1898.308
1902.805,1899.538
1903.008,1900.465
1903.508,1901.318
1904.388,1901.668
1904.388,1900.638
1905.738,1900.638
1907.488,1900.638
1907.488,1900.638
1907.488,1902.058
1907.488,1902.058
1907.948,1902.058
1907.948,1902.058
1907.948,1904.698
1907.948,1905.148
1907.868,1904.638
1909.098,1904.638
1911.348,1904.638
1911.348,1904.638
1911.348,1906.605
1911.348,1906.888
1910.128,1907.608
1910.128,1907.608
1910.128,1907.608
1910.518,1907.608
1910.855,1907.928
1910.888,1908.508
1910.888,1908.308
1910.888,1907.985
1910.888,1907.985
1909.775,1907.695
1909.775,1906.648
1909.775,1906.245
1908.645,1906.245
1908.645,1906.245
1908.308,1906.225
1908.308,1906.225
1908.308,1906.225
1908.115,1906.225
1907.915,1906.228
1908.338,1906.185
1908.338,1904.615
1908.338,1904.188
1908.338,1904.138
1907.778,1904.138
1905.848,1904.138
1905.455,1904.138
1905.455,1902.365
1905.455,1902.365
1905.938,1902.365
1907.575,1902.365
1907.575,1902.625
1907.575,1904.628
1908.145,1904.658
1908.145,1904.658
1908.145,1905.185
1908.145,1905.788
1907.258,1905.788
1907.258,1905.328
1907.258,1904.328
1907.258,1904.328
1906.868,1904.328
1906.898,1904.328
1907.538,1904.648
1907.608,1905.758
1908.615,1906.375
1908.735,1906.375
1908.735,1906.918
1908.735,1907.118
1908.735,1907.175
1909.048,1907.175
1910.448,1907.175
1910.768,1907.175
1910.768,1907.498
1910.768,1905.158
1910.768,1905.158
1909.838,1905.158
1908.065,1905.158
1907.738,1905.498
1907.708,1905.165
1907.708,1902.338
1907.418,1901.888
1906.648,1901.888
1906.085,1901.708
1904.445,1901.048
1904.445,1899.865
1904.185,1899.245
1902.655,1898.655
1901.825,1896.685
1900.768,1896.315
1900.768,1895.725
1900.475,1893.578
1898.248,1891.698
1897.528,1891.675
1896.665,1890.558
1894.835,1885.755
1894.508,1881.665
1894.288,1877.088
1891.668,1876.478
1888.735,1876.378
1884.508,1876.378
1882.768,1876.378
1882.278,1873.058
1881.938,1873.058
1881.938,1873.058
1881.085,1873.058
1878.505,1870.435
1878.185,1869.208
1878.188,1869.208
1879.668,1869.208
1883.268,1869.208
1883.528,1874.858
1883.528,1876.598
1884.118,1877.375
1884.118,1879.808
1884.118,1879.175
1884.118,1876.958
1882.588,1876.958
1881.585,1876.958
1881.585,1876.958
1881.585,1877.068
1881.425,1877.068
1881.105,1876.635
1879.655,1875.888
1879.655,1875.888
1879.405,1875.888
1879.008,1875.888
1879.008,1874.935
1879.008,1874.935
1879.008,1874.935
1877.798,1874.935
1878.278,1875.718
1878.358,1875.718
1878.708,1875.718
1878.708,1875.808
1878.708,1876.868
1878.708,1876.845
1879.705,1876.845
1879.708,1876.845
1879.848,1876.845
1879.985,1877.185
1880.095,1878.308
1880.095,1877.775
1880.095,1876.058
1880.095,1875.675
1879.205,1875.675
1879.348,1875.675
1879.348,1875.675
1879.348,1876.238
1879.465,1876.775
1879.465,1876.775
1879.925,1876.775
1880.508,1877.888
1880.908,1877.888
1881.878,1878.055
1881.925,1879.095
1882.478,1879.778
1882.478,1880.458
1882.478,1880.855
1883.168,1881.155
1883.168,1881.155
1883.215,1881.048
1883.215,1881.048
1883.808,1881.048
1884.048,1881.048
1884.858,1881.408
1884.858,1881.908
1884.858,1881.208
1884.858,1881.208
1884.715,1880.805
1883.788,1880.285
1883.788,1877.075
1883.465,1877.075
1882.388,1877.075
1882.338,1877.058
1881.508,1877.058
1881.736,1877.058
1881.736,1877.058
1881.736,1876.838
1881.736,1875.768
1880.758,1875.168
1879.818,1875.168
1879.375,1875.168
1879.375,1875.168
1879.375,1876.138
1879.375,1874.988
1878.908,1871.635
1878.908,1871.048
1877.448,1863.605
1876.998,1863.605
1874.058,1862.468
1873.108,1859.868
1869.888,1859.868
1871.175,1859.868
1873.625,1859.868
1874.438,1861.748
1875.915,1862.818
1876.608,1862.818
1876.608,1869.698
1876.608,1869.735
1876.608,1868.578
1876.528,1865.798
1873.788,1865.445
1872.455,1865.445
1872.198,1865.445
1872.198,1865.445
1872.198,1867.465
1872.198,1866.548
1870.265,1866.548
1869.995,1866.548
1869.088,1866.548
1868.795,1866.078
1868.795,1865.898
1869.848,1865.898
1869.848,1865.898
1870.668,1865.898
1870.668,1867.755
1870.668,1868.028
1871.385,1868.588
1871.385,1868.588
1871.385,1868.895
1871.385,1865.818
1870.418,1865.818
1869.618,1865.818
1869.418,1865.818
1869.078,1865.885
1869.078,1865.885
1868.138,1865.885
1868.518,1865.885
1869.018,1866.058
1869.018,1866.058
1869.018,1866.155
1869.018,1865.965
1868.855,1864.988
1868.405,1864.988
1868.755,1864.258
1869.235,1864.258
1871.695,1864.258
1875.278,1864.258
1875.278,1867.505
1875.345,1867.505
1876.258,1871.305
1876.258,1873.238
1876.435,1873.568
1877.895,1873.808
1877.995,1873.808
1877.995,1873.808
1877.995,1875.655
1877.995,1875.168
1877.155,1875.038
1876.908,1873.445
1876.318,1873.375
1875.965,1871.725
1875.965,1869.138
1875.095,1868.365
1873.968,1866.578
1873.968,1866.578
1871.985,1866.578
1871.985,1866.578
1871.985,1868.418
1871.985,1868.418
1873.375,1868.418
1873.375,1868.418
1874.158,1868.808
1874.298,1869.388
1874.298,1869.708
1874.298,1868.928
1874.298,1868.928
1874.578,1868.928
1875.168,1868.928
1876.228,1868.995
1876.228,1872.318
1876.228,1871.838
1876.228,1871.838
1876.508,1871.838
1877.335,1871.838
1877.335,1871.955
1877.335,1873.798
1880.198,1873.985
1880.338,1873.985
1881.168,1874.125
1882.958,1874.578
1889.388,1876.418
1889.388,1876.418
1889.388,1878.858
1889.698,1882.058
1889.698,1883.298
1889.698,1880.608
1889.698,1880.608
1887.028,1877.548
1885.498,1877.488
1884.978,1877.488
1884.978,1875.758
1884.978,1874.595
1884.978,1874.595
1883.758,1874.595
1882.628,1874.595
1882.628,1875.638
1882.628,1879.018
1882.628,1878.355
1882.618,1878.348
1881.728,1877.395
1881.498,1877.395
1881.148,1877.395
1881.148,1877.395
1881.148,1877.678
1881.358,1879.098
1881.358,1878.305
1881.358,1878.305
1881.358,1878.305
1880.558,1877.278
1880.558,1877.115
1880.118,1877.115
1879.945,1877.115
1878.998,1877.098
1879.878,1876.548
1879.878,1876.548
1879.878,1875.898
1879.878,1875.195
1878.255,1875.195
1878.245,1875.195
1877.748,1873.885
1877.748,1873.658
1878.865,1873.308
1879.345,1873.308
1879.625,1873.308
1882.425,1873.308
1882.508,1876.688
1882.565,1876.688
1884.628,1879.315
1885.528,1880.805
1885.528,1881.005
1885.528,1881.005
1885.528,1881.628
1884.358,1881.628
1883.308,1880.915
1882.958,1880.358
1882.958,1879.728
1882.445,1879.718
1881.508,1879.718
1882.188,1879.718
1882.188,1879.718
1884.828,1880.298
1884.895,1880.658
1884.895,1880.658
1885.338,1881.018
1885.338,1882.358
1885.338,1882.358
1885.338,1882.358
1885.275,1881.198
1886.705,1881.198
1886.705,1881.198
1886.705,1880.838
1886.705,1880.758
1885.848,1880.758
1887.458,1880.758
1887.458,1880.758
1890.425,1881.848
1890.425,1884.168
1890.425,1885.118
1890.425,1886.135
1888.935,1886.168
1888.875,1886.168
1888.875,1886.168
1889.075,1886.258
1889.685,1887.015
1889.685,1887.015
1891.655,1887.015
1892.408,1887.538
1892.408,1887.608
1892.408,1886.958
1892.408,1886.958
1892.928,1886.958
1892.928,1886.958
1892.928,1888.288
1892.928,1885.695
1892.778,1885.695
1891.968,1885.695
1891.968,1885.695
1891.968,1887.608
1891.968,1887.608
1891.415,1887.418
1892.255,1887.418
1894.848,1887.418
1894.848,1887.418
1894.848,1889.728
1894.848,1890.045
1894.528,1890.045
1893.688,1890.795
1894.398,1891.468
1894.468,1891.468
1894.468,1892.378
1894.468,1891.145
1894.468,1891.145
1893.948,1891.145
1893.948,1891.145
1894.598,1891.525
1894.818,1892.098
1894.998,1892.098
1894.998,1892.825
1895.278,1893.428
1895.278,1893.428
1895.678,1893.428
1895.678,1893.708
1895.775,1893.708
1895.775,1894.378
1895.898,1894.698
1895.898,1894.698
1896.058,1894.418
1896.058,1894.418
1896.058,1894.418
1896.058,1894.085
1895.695,1894.085
1895.478,1893.408
1895.478,1892.978
1894.938,1891.598
1894.688,1891.598
1895.308,1891.598
1897.875,1891.598
1898.508,1892.478
1898.508,1893.698
1898.508,1893.965
1898.508,1894.698
1897.438,1890.588
1897.438,1890.588
1897.438,1890.588
1895.658,1890.588
1893.695,1891.355
1893.695,1891.368
1893.695,1891.455
1893.695,1891.385
1892.878,1891.385
1893.185,1891.385
1893.745,1891.385
1893.745,1891.645
1893.745,1890.455
1893.745,1890.455
1892.998,1890.455
1893.538,1890.455
1894.058,1890.578
1894.058,1888.358
1894.058,1886.835
1894.058,1886.835
1893.785,1886.835
1895.858,1886.835
1895.888,1888.125
1895.888,1889.285
1897.145,1892.808
1898.108,1893.555
1900.388,1893.555
1900.775,1894.845
1900.775,1896.278
1900.775,1896.328
1900.775,1897.505
1899.675,1896.738
1899.675,1896.738
1899.598,1896.738
1899.568,1896.738
1900.408,1896.828
1901.918,1897.488
1901.918,1897.788
1901.918,1898.855
1901.918,1898.855
1901.838,1899.088
1906.275,1899.088
1907.928,1899.088
1907.928,1899.088
1907.928,1899.848
1907.998,1904.628
1907.998,1903.085
1907.998,1899.728
1908.158,1899.728
1908.158,1899.728
1908.965,1899.728
1909.078,1900.418
1909.078,1902.718
1909.078,1902.718
1909.078,1904.195
1907.905,1904.195
1908.138,1904.195
1908.928,1905.735
1908.928,1905.745
1910.395,1906.108
1910.395,1906.918
1910.465,1907.788
1910.465,1907.448
1910.465,1905.688
1910.465,1904.248
1909.888,1904.248
1908.835,1904.248
1907.418,1904.248
1907.475,1905.525
1907.485,1905.968
1907.485,1905.998
1907.485,1905.408
1907.485,1905.408
1907.898,1905.408
1908.405,1905.408
1909.918,1905.608
1914.198,1907.125
1914.198,1907.415
1916.068,1907.518
1916.068,1907.518
1916.228,1911.585
1916.228,1909.258
1916.228,1907.628
1916.228,1899.668
1916.165,1880.635
1912.348,1880.635
1909.685,1880.635
1905.928,1880.635
1905.928,1897.688
1904.985,1890.635
1904.985,1882.855
1904.008,1882.855
1903.648,1882.855
1902.148,1882.855
1902.148,1885.758
1902.148,1892.288
1900.708,1893.188
1901.658,1893.188
1903.358,1893.998
1903.358,1893.998
1903.358,1893.998
1903.358,1896.435
1902.878,1896.435
1902.878,1895.738
1901.815,1894.568
1901.815,1894.568
1901.045,1894.568
1901.045,1894.568
1901.045,1894.368
1901.045,1890.658
1899.888,1889.728
1899.888,1887.738
1896.658,1887.738
1896.658,1887.738
1895.278,1887.738
1895.278,1887.988
1895.278,1887.988
1895.278,1890.538
1895.168,1889.968
1895.158,1888.725
1894.295,1888.725
1894.295,1888.725
1894.295,1886.985
1892.318,1886.985
1892.318,1886.985
1891.928,1886.985
1894.558,1887.408
1902.478,1887.408
1904.488,1889.785
1908.288,1891.705
1910.778,1894.325
1910.778,1900.448
1910.778,1902.528
1912.088,1905.398
1912.088,1906.298
1912.088,1904.438
1912.088,1904.438
1909.678,1904.438
1909.648,1899.088
1909.268,1896.165
1909.268,1896.165
1908.098,1896.165
1909.578,1896.165
1909.578,1899.898
1909.578,1898.388
1909.578,1898.388
1905.828,1898.388
1903.048,1898.345
1902.905,1895.458
1902.905,1893.078
1902.905,1893.078
1902.905,1893.078
1897.038,1893.075
1897.038,1893.075
1897.625,1893.075
1898.305,1893.075
1898.465,1893.545
1898.465,1894.938
1898.465,1895.485
1899.418,1896.018
1900.348,1896.018
1900.348,1896.595
1900.348,1897.308
1905.748,1897.308
1905.748,1897.308
1905.748,1897.635
1905.748,1899.598
1904.848,1902.238
1905.648,1902.028
1905.825,1902.028
1905.828,1902.028
1905.828,1902.028
1907.498,1903.725
1908.078,1903.725
1908.078,1903.725
1908.078,1903.725
1908.078,1902.358
1908.068,1902.358
1908.755,1902.358
1909.645,1902.358
1909.645,1904.578
1909.645,1903.048
1909.645,1903.048
1909.198,1903.048
1909.198,1903.048
1909.198,1906.075
1909.198,1906.678
1909.138,1906.675
1909.138,1906.675
1908.528,1906.675
1908.448,1905.895
1908.448,1905.565
1908.448,1905.395
1907.545,1905.395
1909.245,1905.395
1910.395,1905.395
1910.395,1906.358
1910.445,1906.605
1910.445,1907.148
1910.445,1907.148
1910.638,1907.768
1913.378,1907.768
1913.378,1907.915
1913.378,1907.915
1913.378,1908.245
1917.038,1908.245
1917.038,1908.245
1918.298,1908.788
1918.738,1912.288
