gap,gap_segment,predicted_max_diff_open,predicted_min_diff_open
1.429,1,0.49505264,-0.41862234
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.43,1,0.49526858,-0.41885757
1.431,1,0.4954845,-0.41909277
1.437,1,0.4967801,-0.42050403
1.437,1,0.4967801,-0.42050403
1.437,1,0.4967801,-0.42050403
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.44,1,0.49742788,-0.4212097
1.443,1,0.49807566,-0.4219153
1.443,1,0.49807566,-0.4219153
1.443,1,0.49807566,-0.4219153
1.443,1,0.49807566,-0.4219153
1.443,1,0.49807566,-0.4219153
1.443,1,0.49807566,-0.4219153
1.444,1,0.4982916,-0.4221505
1.444,1,0.4982916,-0.4221505
1.445,1,0.49850753,-0.4223857
1.446,1,0.49872345,-0.42262092
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.45,1,0.49958718,-0.42356178
1.451,1,0.4998031,-0.42379695
1.451,1,0.4998031,-0.42379695
1.451,1,0.4998031,-0.42379695
1.453,1,0.50023496,-0.42426738
1.453,1,0.50023496,-0.42426738
1.453,1,0.50023496,-0.42426738
1.456,1,0.50088274,-0.424973
1.457,1,0.5010987,-0.42520824
1.457,1,0.5010987,-0.42520824
1.457,1,0.5010987,-0.42520824
1.457,1,0.5010987,-0.42520824
1.457,1,0.5010987,-0.42520824
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.46,1,0.5017465,-0.42591387
1.463,1,0.50239426,-0.42661947
1.463,1,0.50239426,-0.42661947
1.465,1,0.5028261,-0.42708993
1.466,1,0.503042,-0.42732507
1.466,1,0.503042,-0.42732507
1.467,1,0.503258,-0.42756033
1.469,1,0.5036898,-0.42803073
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.47,1,0.5039058,-0.42826593
1.471,1,0.50412166,-0.42850116
1.473,1,0.50455356,-0.4289716
1.473,1,0.50455356,-0.4289716
1.474,1,0.50476944,-0.4292068
1.475,1,0.5049854,-0.429442
1.477,1,0.5054172,-0.4299124
1.477,1,0.5054172,-0.4299124
1.477,1,0.5054172,-0.4299124
1.477,1,0.5054172,-0.4299124
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.48,1,0.506065,-0.43061802
1.481,1,0.50628096,-0.43085325
1.483,1,0.50671285,-0.4313237
1.483,1,0.50671285,-0.4313237
1.483,1,0.50671285,-0.4313237
1.483,1,0.50671285,-0.4313237
1.484,1,0.50692874,-0.43155885
1.486,1,0.5073606,-0.43202928
1.486,1,0.5073606,-0.43202928
1.487,1,0.5075765,-0.4322645
1.487,1,0.5075765,-0.4322645
1.487,1,0.5075765,-0.4322645
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.49,1,0.5082243,-0.43297014
1.493,1,0.50887215,-0.43367577
1.494,1,0.50908804,-0.43391094
1.496,1,0.50951993,-0.43438137
1.496,1,0.50951993,-0.43438137
1.496,1,0.50951993,-0.43438137
1.497,1,0.5097358,-0.43461663
1.497,1,0.5097358,-0.43461663
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.5,1,0.5103836,-0.43532223
1.501,1,0.51059955,-0.43555743
1.501,1,0.51059955,-0.43555743
1.501,1,0.51059955,-0.43555743
1.503,1,0.5110314,-0.43602782
1.503,1,0.5110314,-0.43602782
1.505,1,0.5114633,-0.43649828
1.506,1,0.5116792,-0.43673348
1.506,1,0.5116792,-0.43673348
1.507,1,0.5118951,-0.43696868
1.508,1,0.512111,-0.43720388
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.51,1,0.5125429,-0.4376743
1.511,1,0.51275885,-0.43790954
1.513,1,0.51319075,-0.43837994
1.513,1,0.51319075,-0.43837994
1.517,1,0.5140544,-0.43932074
1.517,1,0.5140544,-0.43932074
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.52,1,0.5147022,-0.4400264
1.521,1,0.51491815,-0.4402616
1.523,1,0.51535,-0.440732
1.523,1,0.51535,-0.440732
1.523,1,0.51535,-0.440732
1.524,1,0.51556593,-0.44096726
1.526,1,0.51599777,-0.44143766
1.527,1,0.5162137,-0.44167286
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.53,1,0.5168615,-0.44237852
1.533,1,0.5175093,-0.44308412
1.533,1,0.5175093,-0.44308412
1.534,1,0.5177252,-0.44331938
1.534,1,0.5177252,-0.44331938
1.534,1,0.5177252,-0.44331938
1.537,1,0.51837295,-0.44402492
1.537,1,0.51837295,-0.44402492
1.537,1,0.51837295,-0.44402492
1.537,1,0.51837295,-0.44402492
1.537,1,0.51837295,-0.44402492
1.537,1,0.51837295,-0.44402492
1.538,1,0.5185889,-0.44426012
1.54,1,0.51902074,-0.44473058
1.54,1,0.51902074,-0.44473058
1.54,1,0.51902074,-0.44473058
1.54,1,0.51902074,-0.44473058
1.54,1,0.51902074,-0.44473058
1.54,1,0.51902074,-0.44473058
1.543,1,0.5196685,-0.44543624
1.544,1,0.51988447,-0.44567144
1.547,1,0.52053225,-0.44637704
1.547,1,0.52053225,-0.44637704
1.547,1,0.52053225,-0.44637704
1.547,1,0.52053225,-0.44637704
1.548,1,0.5207482,-0.44661224
1.549,1,0.52096415,-0.4468475
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.55,1,0.52118003,-0.44708264
1.551,1,0.521396,-0.4473179
1.553,1,0.5218279,-0.4477883
1.553,1,0.5218279,-0.4477883
1.553,1,0.5218279,-0.4477883
1.556,1,0.52247566,-0.44849396
1.556,1,0.52247566,-0.44849396
1.556,1,0.52247566,-0.44849396
1.557,1,0.5226916,-0.44872916
1.557,1,0.5226916,-0.44872916
1.557,1,0.5226916,-0.44872916
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.56,1,0.52333933,-0.44943476
1.561,1,0.5235553,-0.44967002
1.566,1,0.52463496,-0.45084602
1.567,1,0.5248509,-0.45108128
1.567,1,0.5248509,-0.45108128
1.567,1,0.5248509,-0.45108128
1.567,1,0.5248509,-0.45108128
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.57,1,0.5254987,-0.45178688
1.572,1,0.5259305,-0.45225728
1.573,1,0.5261464,-0.45249248
1.573,1,0.5261464,-0.45249248
1.574,1,0.5263624,-0.45272774
1.575,1,0.5265783,-0.45296293
1.576,1,0.52679425,-0.45319813
1.576,1,0.52679425,-0.45319813
1.579,1,0.52744204,-0.45390373
1.579,1,0.52744204,-0.45390373
1.579,1,0.52744204,-0.45390373
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.58,1,0.5276579,-0.45413893
1.581,1,0.5278739,-0.45437413
1.583,1,0.5283057,-0.4548446
1.583,1,0.5283057,-0.4548446
1.583,1,0.5283057,-0.4548446
1.584,1,0.52852166,-0.4550798
1.584,1,0.52852166,-0.4550798
1.585,1,0.5287376,-0.45531505
1.586,1,0.5289535,-0.45555025
1.587,1,0.52916944,-0.45578545
1.587,1,0.52916944,-0.45578545
1.587,1,0.52916944,-0.45578545
1.587,1,0.52916944,-0.45578545
1.589,1,0.5296013,-0.45625585
1.589,1,0.5296013,-0.45625585
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.59,1,0.5298172,-0.45649105
1.592,1,0.5302491,-0.4569615
1.593,1,0.530465,-0.4571967
1.593,1,0.530465,-0.4571967
1.593,1,0.530465,-0.4571967
1.594,1,0.53068095,-0.4574319
1.595,1,0.5308969,-0.4576671
1.596,1,0.5311128,-0.4579023
1.597,1,0.53132874,-0.4581375
1.597,1,0.53132874,-0.4581375
1.597,1,0.53132874,-0.4581375
1.597,1,0.53132874,-0.4581375
1.597,1,0.53132874,-0.4581375
1.598,1,0.5315447,-0.4583727
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.6,1,0.5319765,-0.45884317
1.601,1,0.5321924,-0.4590783
1.603,1,0.5326243,-0.45954877
1.604,1,0.53284025,-0.45978397
1.604,1,0.53284025,-0.45978397
1.606,1,0.5332721,-0.46025443
1.607,1,0.53348804,-0.46048963
1.607,1,0.53348804,-0.46048963
1.607,1,0.53348804,-0.46048963
1.607,1,0.53348804,-0.46048963
1.608,1,0.5337039,-0.46072483
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.61,1,0.5341358,-0.46119523
1.613,1,0.5347836,-0.4619009
1.614,1,0.53499955,-0.4621361
1.614,1,0.53499955,-0.4621361
1.615,1,0.53521544,-0.4623713
1.616,1,0.53543144,-0.46260655
1.617,1,0.5356473,-0.4628417
1.617,1,0.5356473,-0.4628417
1.617,1,0.5356473,-0.4628417
1.617,1,0.5356473,-0.4628417
1.618,1,0.5358633,-0.46307695
1.618,1,0.5358633,-0.46307695
1.619,1,0.53607917,-0.4633121
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.62,1,0.5362951,-0.46354735
1.621,1,0.53651106,-0.46378255
1.621,1,0.53651106,-0.46378255
1.621,1,0.53651106,-0.46378255
1.623,1,0.5369429,-0.46425295
1.623,1,0.5369429,-0.46425295
1.623,1,0.5369429,-0.46425295
1.623,1,0.5369429,-0.46425295
1.623,1,0.5369429,-0.46425295
1.623,1,0.5369429,-0.46425295
1.626,1,0.5375907,-0.4649586
1.627,1,0.53780663,-0.4651938
1.629,1,0.5382384,-0.4656642
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.63,1,0.5384544,-0.4658994
1.631,1,0.5386703,-0.4661346
1.631,1,0.5386703,-0.4661346
1.633,1,0.5391022,-0.46660507
1.633,1,0.5391022,-0.46660507
1.636,1,0.5397499,-0.46731067
1.637,1,0.53996587,-0.46754587
1.637,1,0.53996587,-0.46754587
1.637,1,0.53996587,-0.46754587
1.637,1,0.53996587,-0.46754587
1.637,1,0.53996587,-0.46754587
1.637,1,0.53996587,-0.46754587
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.64,1,0.54061365,-0.46825153
1.641,1,0.54082966,-0.4684868
1.643,1,0.54126143,-0.46895713
1.643,1,0.54126143,-0.46895713
1.644,1,0.54147744,-0.4691924
1.645,1,0.5416933,-0.46942753
1.646,1,0.5419093,-0.4696628
1.646,1,0.5419093,-0.4696628
1.647,1,0.54212517,-0.46989793
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.65,1,0.54277295,-0.4706036
1.651,1,0.5429889,-0.47083884
1.653,1,0.5434208,-0.47130924
1.653,1,0.5434208,-0.47130924
1.653,1,0.5434208,-0.47130924
1.655,1,0.5438526,-0.47177964
1.656,1,0.5440686,-0.4720149
1.657,1,0.5442845,-0.4722501
1.657,1,0.5442845,-0.4722501
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.66,1,0.5449323,-0.47295576
1.662,1,0.54536414,-0.47342616
1.663,1,0.54558,-0.47366136
1.663,1,0.54558,-0.47366136
1.663,1,0.54558,-0.47366136
1.664,1,0.545796,-0.47389656
1.664,1,0.545796,-0.47389656
1.664,1,0.545796,-0.47389656
1.665,1,0.5460119,-0.47413176
1.665,1,0.5460119,-0.47413176
1.665,1,0.5460119,-0.47413176
1.666,1,0.5462279,-0.47436696
1.666,1,0.5462279,-0.47436696
1.667,1,0.54644376,-0.47460216
1.669,1,0.54687566,-0.47507262
1.669,1,0.54687566,-0.47507262
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.67,1,0.54709154,-0.47530776
1.671,1,0.5473075,-0.47554302
1.672,1,0.5475234,-0.47577822
1.673,1,0.5477393,-0.47601342
1.673,1,0.5477393,-0.47601342
1.674,1,0.5479552,-0.47624862
1.676,1,0.5483871,-0.47671902
1.677,1,0.54860306,-0.47695422
1.677,1,0.54860306,-0.47695422
1.677,1,0.54860306,-0.47695422
1.678,1,0.54881895,-0.47718942
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.68,1,0.54925084,-0.47765988
1.681,1,0.5494667,-0.47789508
1.681,1,0.5494667,-0.47789508
1.683,1,0.5498986,-0.47836554
1.683,1,0.5498986,-0.47836554
1.683,1,0.5498986,-0.47836554
1.683,1,0.5498986,-0.47836554
1.686,1,0.5505464,-0.47907114
1.686,1,0.5505464,-0.47907114
1.686,1,0.5505464,-0.47907114
1.687,1,0.55076236,-0.47930634
1.687,1,0.55076236,-0.47930634
1.687,1,0.55076236,-0.47930634
1.687,1,0.55076236,-0.47930634
1.687,1,0.55076236,-0.47930634
1.687,1,0.55076236,-0.47930634
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.69,1,0.55141014,-0.480012
1.693,1,0.5520579,-0.4807176
1.693,1,0.5520579,-0.4807176
1.693,1,0.5520579,-0.4807176
1.695,1,0.5524898,-0.48118806
1.695,1,0.5524898,-0.48118806
1.696,1,0.5527057,-0.4814232
1.696,1,0.5527057,-0.4814232
1.697,1,0.55292165,-0.48165852
1.697,1,0.55292165,-0.48165852
1.697,1,0.55292165,-0.48165852
1.697,1,0.55292165,-0.48165852
1.697,1,0.55292165,-0.48165852
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.7,1,0.55356944,-0.48236412
1.701,1,0.5537853,-0.48259926
1.703,1,0.5542172,-0.48306966
1.703,1,0.5542172,-0.48306966
1.703,1,0.5542172,-0.48306966
1.703,1,0.5542172,-0.48306966
1.705,1,0.5546491,-0.48354012
1.706,1,0.554865,-0.48377538
1.707,1,0.55508095,-0.48401052
1.709,1,0.5555128,-0.48448098
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.71,1,0.55572873,-0.48471618
1.711,1,0.5559447,-0.48495138
1.713,1,0.5563765,-0.48542184
1.713,1,0.5563765,-0.48542184
1.713,1,0.5563765,-0.48542184
1.713,1,0.5563765,-0.48542184
1.715,1,0.55680835,-0.48589224
1.715,1,0.55680835,-0.48589224
1.717,1,0.55724025,-0.48636264
1.717,1,0.55724025,-0.48636264
1.717,1,0.55724025,-0.48636264
1.718,1,0.55745614,-0.48659784
1.72,1,0.55788803,-0.48706824
